,Unnamed: 0,Unnamed: 0.1,time,oil_well,ZIT_1244002,PIT_1244007,PIT_1244008,SDY_1210002
1608,1608,1608,2022-11-22 00:11:53.046913,well injection D,21.02499961853028,,,
1609,1609,1609,2022-11-22 00:11:53.614348,well injection C,8.618749618530273,28746.650390625,28845.41015625,False
1610,1610,1610,2022-11-22 00:11:53.614348,well injection D,,35457.78125,35393.37890625,
1611,1611,1611,2022-11-22 00:11:59.226377,well injection D,21.02499961853028,,,
1612,1612,1612,2022-11-22 00:11:59.610021,well injection C,8.612500190734863,28746.650390625,28845.41015625,False
1613,1613,1613,2022-11-22 00:11:59.610021,well injection D,,35543.66015625,35492.12890625,
1614,1614,1614,2022-11-22 00:12:05.180914,well injection D,21.03125,,,
1615,1615,1615,2022-11-22 00:12:05.570898,well injection C,8.612500190734863,28738.060546875,28836.8203125,False
1616,1616,1616,2022-11-22 00:12:05.570898,well injection D,,35646.7109375,35599.48046875,
1617,1617,1617,2022-11-22 00:12:11.137822,well injection D,21.03125,,,
1618,1618,1618,2022-11-22 00:12:11.617050,well injection C,8.612500190734863,28763.830078125,28866.880859375,False
1619,1619,1619,2022-11-22 00:12:11.617050,well injection D,,35809.87109375,35754.046875,
1620,1620,1620,2022-11-22 00:12:17.471581,well injection D,21.03125,,,
1621,1621,1621,2022-11-22 00:12:17.885596,well injection C,8.612500190734863,28763.830078125,28862.580078125,False
1622,1622,1622,2022-11-22 00:12:17.885596,well injection D,,35960.15234375,35900.0390625,
1623,1623,1623,2022-11-22 00:12:23.440859,well injection D,21.03125,,,
1624,1624,1624,2022-11-22 00:12:24.016516,well injection C,8.618749618530273,28768.119140625,28866.880859375,False
1625,1625,1625,2022-11-22 00:12:24.016516,well injection D,,36097.55078125,36041.7265625,
1626,1626,1626,2022-11-22 00:12:29.788709,well injection D,21.03125,,,
1627,1627,1627,2022-11-22 00:12:30.144282,well injection C,8.612500190734863,28763.830078125,28862.580078125,False
1628,1628,1628,2022-11-22 00:12:30.144282,well injection D,,36230.66015625,36170.55078125,
1629,1629,1629,2022-11-22 00:12:35.751633,well injection D,21.03125,,,
1630,1630,1630,2022-11-22 00:12:36.104236,well injection C,8.618749618530273,28768.119140625,28871.169921875,False
1631,1631,1631,2022-11-22 00:12:36.104236,well injection D,,36338.0,36282.1796875,
1632,1632,1632,2022-11-22 00:12:41.920305,well injection D,21.03125,,,
1633,1633,1633,2022-11-22 00:12:42.410041,well injection C,8.618749618530273,28789.58984375,28888.349609375,False
1634,1634,1634,2022-11-22 00:12:42.410041,well injection D,,36441.046875,36385.23046875,
1635,1635,1635,2022-11-22 00:12:48.130219,well injection D,21.03125,,,
1636,1636,1636,2022-11-22 00:12:48.555647,well injection C,8.618749618530273,28763.830078125,28862.580078125,False
1637,1637,1637,2022-11-22 00:12:48.555647,well injection D,,36501.16015625,36441.046875,
1638,1638,1638,2022-11-22 00:12:54.463658,well injection D,21.03125,,,
1639,1639,1639,2022-11-22 00:12:55.023808,well injection C,8.618749618530273,28776.7109375,28875.4609375,False
1640,1640,1640,2022-11-22 00:12:55.023808,well injection D,,36582.75390625,36526.9296875,
1641,1641,1641,2022-11-22 00:13:01.030296,well injection D,21.03125,,,
1642,1642,1642,2022-11-22 00:13:01.528317,well injection C,8.618749618530273,28776.7109375,28879.759765625,False
1643,1643,1643,2022-11-22 00:13:01.528317,well injection D,,36651.44921875,36595.6328125,
1644,1644,1644,2022-11-22 00:13:07.369736,well injection D,21.03125,,,
1645,1645,1645,2022-11-22 00:13:07.831349,well injection C,8.618749618530273,28785.30078125,28884.05078125,False
1646,1646,1646,2022-11-22 00:13:07.831349,well injection D,,36728.7265625,36672.91015625,
1647,1647,1647,2022-11-22 00:13:13.494391,well injection D,21.03125,,,
1648,1648,1648,2022-11-22 00:13:13.629885,well injection C,8.618749618530273,28781.0,28879.759765625,False
1649,1649,1649,2022-11-22 00:13:13.629885,well injection D,,36793.140625,36737.3203125,
1650,1650,1650,2022-11-22 00:13:19.445016,well injection D,21.03125,,,
1651,1651,1651,2022-11-22 00:13:19.763003,well injection C,8.618749618530273,28776.7109375,28875.4609375,False
1652,1652,1652,2022-11-22 00:13:19.763003,well injection D,,36853.24609375,36793.140625,
1653,1653,1653,2022-11-22 00:13:25.537868,well injection D,21.03125,,,
1654,1654,1654,2022-11-22 00:13:25.725486,well injection C,8.618749618530273,28776.7109375,28875.4609375,False
1655,1655,1655,2022-11-22 00:13:25.725486,well injection D,,36913.359375,36857.55078125,
1656,1656,1656,2022-11-22 00:13:31.455862,well injection D,21.03125,,,
1657,1657,1657,2022-11-22 00:13:31.718776,well injection C,8.612500190734863,28781.0,28879.759765625,False
1658,1658,1658,2022-11-22 00:13:31.718776,well injection D,,36939.12890625,36883.3125,
1659,1659,1659,2022-11-22 00:13:37.413412,well injection D,21.03125,,,
1660,1660,1660,2022-11-22 00:13:37.688854,well injection C,8.618749618530273,28763.830078125,28871.169921875,False
1661,1661,1661,2022-11-22 00:13:37.688854,well injection D,,36887.6015625,36844.66015625,
1662,1662,1662,2022-11-22 00:13:43.368080,well injection D,21.03125,,,
1663,1663,1663,2022-11-22 00:13:43.822925,well injection C,8.618749618530273,28768.119140625,28866.880859375,False
1664,1664,1664,2022-11-22 00:13:43.822925,well injection D,,36836.078125,36780.26171875,
1665,1665,1665,2022-11-22 00:13:49.454569,well injection D,21.03125,,,
1666,1666,1666,2022-11-22 00:13:50.047731,well injection C,8.618749618530273,28772.41015625,28875.4609375,False
1667,1667,1667,2022-11-22 00:13:50.047731,well injection D,,36896.19140625,36844.66015625,
1668,1668,1668,2022-11-22 00:13:55.686678,well injection D,21.03125,,,
1669,1669,1669,2022-11-22 00:13:56.114841,well injection C,8.618749618530273,28776.7109375,28875.4609375,False
1670,1670,1670,2022-11-22 00:13:56.114841,well injection D,,36861.83984375,36806.01953125,
1671,1671,1671,2022-11-22 00:14:01.903985,well injection D,21.03125,,,
1672,1672,1672,2022-11-22 00:14:02.248175,well injection C,8.618749618530273,28768.119140625,28871.169921875,False
1673,1673,1673,2022-11-22 00:14:02.248175,well injection D,,36780.26171875,36728.7265625,
1674,1674,1674,2022-11-22 00:14:08.098213,well injection D,21.02499961853028,,,
1675,1675,1675,2022-11-22 00:14:08.556701,well injection C,8.618749618530273,28755.240234375,28858.2890625,False
1676,1676,1676,2022-11-22 00:14:08.556701,well injection D,,36728.7265625,36677.20703125,
1677,1677,1677,2022-11-22 00:14:14.401826,well injection D,21.02499961853028,,,
1678,1678,1678,2022-11-22 00:14:14.693132,well injection C,8.618749618530273,28759.529296875,28858.2890625,False
1679,1679,1679,2022-11-22 00:14:14.693132,well injection D,,36685.80078125,36642.859375,
1680,1680,1680,2022-11-22 00:14:20.376760,well injection D,21.02499961853028,,,
1681,1681,1681,2022-11-22 00:14:20.825823,well injection C,8.618749618530273,28750.94921875,28854.0,False
1682,1682,1682,2022-11-22 00:14:20.825823,well injection D,,36642.859375,36587.0390625,
1683,1683,1683,2022-11-22 00:14:26.694867,well injection D,21.02499961853028,,,
1684,1684,1684,2022-11-22 00:14:26.982776,well injection C,8.618749618530273,28763.830078125,28862.580078125,False
1685,1685,1685,2022-11-22 00:14:26.982776,well injection D,,36587.0390625,36535.51171875,
1686,1686,1686,2022-11-22 00:14:32.668093,well injection D,21.02499961853028,,,
1687,1687,1687,2022-11-22 00:14:32.972769,well injection C,8.618749618530273,28746.650390625,28849.69921875,False
1688,1688,1688,2022-11-22 00:14:32.972769,well injection D,,36501.16015625,36449.640625,
1689,1689,1689,2022-11-22 00:14:38.737620,well injection D,21.018749237060547,,,
1690,1690,1690,2022-11-22 00:14:39.109785,well injection C,8.618749618530273,28738.060546875,28841.109375,False
1691,1691,1691,2022-11-22 00:14:39.109785,well injection D,,36389.52734375,36338.0,
1692,1692,1692,2022-11-22 00:14:44.976214,well injection D,21.018749237060547,,,
1693,1693,1693,2022-11-22 00:14:45.556368,well injection C,8.612500190734863,28733.76953125,28832.529296875,False
1694,1694,1694,2022-11-22 00:14:45.556368,well injection D,,36260.7109375,36209.19140625,
1695,1695,1695,2022-11-22 00:14:51.316897,well injection D,21.018749237060547,,,
1696,1696,1696,2022-11-22 00:14:51.869399,well injection C,8.618749618530273,28729.48046875,28828.23046875,False
1697,1697,1697,2022-11-22 00:14:51.869399,well injection D,,36110.43359375,36067.5,
1698,1698,1698,2022-11-22 00:14:57.721404,well injection D,21.018749237060547,,,
1699,1699,1699,2022-11-22 00:14:58.021374,well injection C,8.618749618530273,28720.890625,28819.650390625,False
1700,1700,1700,2022-11-22 00:14:58.021374,well injection D,,35964.44921875,35908.6328125,
1701,1701,1701,2022-11-22 00:15:03.691724,well injection D,21.012500762939453,,,
1702,1702,1702,2022-11-22 00:15:03.996927,well injection C,8.618749618530273,28708.009765625,28811.060546875,False
1703,1703,1703,2022-11-22 00:15:03.996927,well injection D,,35844.21875,35796.9921875,
1704,1704,1704,2022-11-22 00:15:09.530461,well injection D,21.012500762939453,,,
1705,1705,1705,2022-11-22 00:15:09.827724,well injection C,8.612500190734863,28708.009765625,28811.060546875,False
1706,1706,1706,2022-11-22 00:15:09.827724,well injection D,,35693.94140625,35646.7109375,
1707,1707,1707,2022-11-22 00:15:15.367715,well injection D,21.012500762939453,,,
1708,1708,1708,2022-11-22 00:15:16.023332,well injection C,8.618749618530273,28703.7109375,28802.470703125,False
1709,1709,1709,2022-11-22 00:15:16.023332,well injection D,,35530.78125,35483.55078125,
1710,1710,1710,2022-11-22 00:15:21.856416,well injection D,21.006250381469727,,,
1711,1711,1711,2022-11-22 00:15:22.237702,well injection C,8.618749618530273,28690.830078125,28793.880859375,False
1712,1712,1712,2022-11-22 00:15:22.237702,well injection D,,35350.44140625,35307.5,
1713,1713,1713,2022-11-22 00:15:28.169649,well injection D,21.006250381469727,,,
1714,1714,1714,2022-11-22 00:15:28.540248,well injection C,8.618749618530273,28695.130859375,28793.880859375,False
1715,1715,1715,2022-11-22 00:15:28.540248,well injection D,,35195.859375,35144.33984375,
1716,1716,1716,2022-11-22 00:15:34.395386,well injection D,21.006250381469727,,,
1717,1717,1717,2022-11-22 00:15:34.696095,well injection C,8.618749618530273,28669.359375,28768.119140625,False
1718,1718,1718,2022-11-22 00:15:34.696095,well injection D,,35058.4609375,35006.94140625,
1719,1719,1719,2022-11-22 00:15:40.557944,well injection D,21.006250381469727,,,
1720,1720,1720,2022-11-22 00:15:40.834285,well injection C,8.618749618530273,28677.94921875,28776.7109375,False
1721,1721,1721,2022-11-22 00:15:40.834285,well injection D,,34968.30078125,34916.76953125,
1722,1722,1722,2022-11-22 00:15:46.647562,well injection D,21.006250381469727,,,
1723,1723,1723,2022-11-22 00:15:46.974019,well injection C,8.612500190734863,28677.94921875,28772.41015625,False
1724,1724,1724,2022-11-22 00:15:46.974019,well injection D,,34886.7109375,34835.19140625,
1725,1725,1725,2022-11-22 00:15:52.853788,well injection D,21.006250381469727,,,
1726,1726,1726,2022-11-22 00:15:53.306215,well injection C,8.612500190734863,28673.66015625,28776.7109375,False
1727,1727,1727,2022-11-22 00:15:53.306215,well injection D,,34792.24609375,34745.01953125,
1728,1728,1728,2022-11-22 00:15:59.069232,well injection D,21.006250381469727,,,
1729,1729,1729,2022-11-22 00:15:59.601783,well injection C,8.618749618530273,28677.94921875,28776.7109375,False
1730,1730,1730,2022-11-22 00:15:59.601783,well injection D,,34719.26171875,34667.7265625,
1731,1731,1731,2022-11-22 00:16:05.545869,well injection D,21.006250381469727,,,
1732,1732,1732,2022-11-22 00:16:06.055095,well injection C,8.612500190734863,28677.94921875,28781.0,False
1733,1733,1733,2022-11-22 00:16:06.055095,well injection D,,34620.5,34568.98046875,
1734,1734,1734,2022-11-22 00:16:11.892498,well injection D,21.0,,,
1735,1735,1735,2022-11-22 00:16:12.361077,well injection C,8.618749618530273,28665.0703125,28763.830078125,False
1736,1736,1736,2022-11-22 00:16:12.361077,well injection D,,34538.921875,34483.1015625,
1737,1737,1737,2022-11-22 00:16:18.181694,well injection D,21.006250381469727,,,
1738,1738,1738,2022-11-22 00:16:18.516361,well injection C,8.612500190734863,28660.779296875,28759.529296875,False
1739,1739,1739,2022-11-22 00:16:18.516361,well injection D,,34474.51171875,34422.9921875,
1740,1740,1740,2022-11-22 00:16:24.144338,well injection D,21.0,,,
1741,1741,1741,2022-11-22 00:16:24.482853,well injection C,8.618749618530273,28652.189453125,28759.529296875,False
1742,1742,1742,2022-11-22 00:16:24.482853,well injection D,,34405.80859375,34354.2890625,
1743,1743,1743,2022-11-22 00:16:30.114231,well injection D,21.0,,,
1744,1744,1744,2022-11-22 00:16:30.301625,well injection C,8.618749618530273,28673.66015625,28772.41015625,False
1745,1745,1745,2022-11-22 00:16:30.301625,well injection D,,34367.16796875,34315.6484375,
1746,1746,1746,2022-11-22 00:16:36.064965,well injection D,21.0,,,
1747,1747,1747,2022-11-22 00:16:36.614730,well injection C,8.612500190734863,28660.779296875,28759.529296875,False
1748,1748,1748,2022-11-22 00:16:36.614730,well injection D,,34311.3515625,34255.52734375,
1749,1749,1749,2022-11-22 00:16:42.448640,well injection D,21.0,,,
1750,1750,1750,2022-11-22 00:16:42.898537,well injection C,8.618749618530273,28656.48046875,28755.240234375,False
1751,1751,1751,2022-11-22 00:16:42.898537,well injection D,,34259.83203125,34208.30078125,
1752,1752,1752,2022-11-22 00:16:48.637053,well injection D,21.006250381469727,,,
1753,1753,1753,2022-11-22 00:16:49.052533,well injection C,8.618749618530273,28643.599609375,28742.359375,False
1754,1754,1754,2022-11-22 00:16:49.052533,well injection D,,34216.88671875,34165.359375,
1755,1755,1755,2022-11-22 00:16:54.837057,well injection D,21.0,,,
1756,1756,1756,2022-11-22 00:16:55.245177,well injection C,8.618749618530273,28660.779296875,28759.529296875,False
1757,1757,1757,2022-11-22 00:16:55.245177,well injection D,,34208.30078125,34152.48046875,
1758,1758,1758,2022-11-22 00:17:01.015131,well injection D,21.006250381469727,,,
1759,1759,1759,2022-11-22 00:17:01.318253,well injection C,8.618749618530273,28647.900390625,28750.94921875,False
1760,1760,1760,2022-11-22 00:17:01.318253,well injection D,,34255.52734375,34199.7109375,
1761,1761,1761,2022-11-22 00:17:06.970244,well injection D,21.0,,,
1762,1762,1762,2022-11-22 00:17:07.140251,well injection C,8.618749618530273,28665.0703125,28768.119140625,False
1763,1763,1763,2022-11-22 00:17:07.140251,well injection D,,34315.6484375,34264.12109375,
1764,1764,1764,2022-11-22 00:17:12.810036,well injection D,21.006250381469727,,,
1765,1765,1765,2022-11-22 00:17:13.300523,well injection C,8.612500190734863,28656.48046875,28759.529296875,False
1766,1766,1766,2022-11-22 00:17:13.300523,well injection D,,34350.0,34289.87890625,
1767,1767,1767,2022-11-22 00:17:19.015276,well injection D,21.006250381469727,,,
1768,1768,1768,2022-11-22 00:17:19.594447,well injection C,8.618749618530273,28656.48046875,28755.240234375,False
1769,1769,1769,2022-11-22 00:17:19.594447,well injection D,,34281.30078125,34229.76953125,
1770,1770,1770,2022-11-22 00:17:25.134334,well injection D,21.006250381469727,,,
1771,1771,1771,2022-11-22 00:17:25.567662,well injection C,8.618749618530273,28652.189453125,28750.94921875,False
1772,1772,1772,2022-11-22 00:17:25.567662,well injection D,,34259.83203125,34204.0078125,
1773,1773,1773,2022-11-22 00:17:31.572201,well injection D,21.006250381469727,,,
1774,1774,1774,2022-11-22 00:17:31.868745,well injection C,8.618749618530273,28669.359375,28768.119140625,False
1775,1775,1775,2022-11-22 00:17:31.868745,well injection D,,34350.0,34294.1796875,
1776,1776,1776,2022-11-22 00:17:37.642089,well injection D,21.006250381469727,,,
1777,1777,1777,2022-11-22 00:17:38.166564,well injection C,8.618749618530273,28669.359375,28763.830078125,False
1778,1778,1778,2022-11-22 00:17:38.166564,well injection D,,34410.11328125,34354.2890625,
1779,1779,1779,2022-11-22 00:17:43.976358,well injection D,21.006250381469727,,,
1780,1780,1780,2022-11-22 00:17:44.148163,well injection C,8.618749618530273,28652.189453125,28750.94921875,False
1781,1781,1781,2022-11-22 00:17:44.148163,well injection D,,34440.16015625,34384.3515625,
1782,1782,1782,2022-11-22 00:17:49.941176,well injection D,21.006250381469727,,,
1783,1783,1783,2022-11-22 00:17:50.277880,well injection C,8.612500190734863,28665.0703125,28768.119140625,False
1784,1784,1784,2022-11-22 00:17:50.277880,well injection D,,34487.3984375,34435.87109375,
1785,1785,1785,2022-11-22 00:17:56.133896,well injection D,21.006250381469727,,,
1786,1786,1786,2022-11-22 00:17:56.606103,well injection C,8.618749618530273,28686.5390625,28789.58984375,False
1787,1787,1787,2022-11-22 00:17:56.606103,well injection D,,34564.6796875,34508.859375,
1788,1788,1788,2022-11-22 00:18:02.386859,well injection D,21.006250381469727,,,
1789,1789,1789,2022-11-22 00:18:02.887407,well injection C,8.612500190734863,28669.359375,28768.119140625,False
1790,1790,1790,2022-11-22 00:18:02.887407,well injection D,,34616.20703125,34560.390625,
